,publish_date,headline_text
23123,20030610,interpreters not being accessed in hospitals
23124,20030610,investigation begins into truck fire
23125,20030610,investigations continue into motorcycle crashes
23126,20030610,iraqi stalls selling videos of tortures and
23127,20030610,jet ski accident prompts calls for tighter
23128,20030610,jobless rate could hit 65pc in winter
23129,20030610,johns fired up for origin i
23130,20030610,kelpie proves top dog with record sale
23131,20030610,kempsey council to discuss draft financial plan
23132,20030610,kidnappers reportedly release un staff in georgia
23133,20030610,kids club attributed with reducing crime
23134,20030610,kiwi pair to make test debuts against england
23135,20030610,kournikova hit by new injury blow
23136,20030610,labor being torn apart says former senator
23137,20030610,lake macquarie council to bring down budget
23138,20030610,lewis books showdown with contender klitschko
23139,20030610,local farmers spark pelletising plant idea
23140,20030610,luton investigate wimbledon merger
23141,20030610,man fined for indecent acts
23142,20030610,man to face court over show ride accident
23143,20030610,man to serve jail time for throwing knife
23144,20030610,market sends wool prices into a spin
23145,20030610,mcgrady disappointed with parents of car hoons
23146,20030610,menzies ready for blues but so is kennedy
23147,20030610,milans berlusconi backs away from beckham bid
23148,20030610,minister confident green paper wont affect vic
23149,20030610,minister puts families first during coffs visit
23150,20030610,mobile phone coverage to be improved
23151,20030610,money concerns hold up maralinga handover
23152,20030610,more drink drivers but less fatalities police
23153,20030610,morley dupain works donated to canberra gallery
23154,20030610,motorbike stunt lands man in hospital
23155,20030610,motorists urged to keep headlights on during day
23156,20030610,mp asks govt to address sandbar issue
23157,20030610,mps partner killed in car accident
23158,20030610,mystery distress flares spark search
23159,20030610,nba finals stars set to chase olympic gold
23160,20030610,nets face must win matchup in nba finals
23161,20030610,new attractions hope to draw visitors to qantas
23162,20030610,new coral reef found off qld
23163,20030610,new feature for apple and grape festival
23164,20030610,new initiative to help councils maintain local
23165,20030610,new jersey take home ice hockeys top silverware
23166,20030610,new speed cameras target schools
23167,20030610,nine outposts dismantled israel
23168,20030610,n korea nuclear talks not good says downer
23169,20030610,nsw appoints fire commissioner from the ranks
23170,20030610,nz farmers worried about propping up ailing aust
23171,20030610,palestinians shot outside jewish settlement army
23172,20030610,panthers roosters cop breach notices
23173,20030610,parry councillors deny agreement to merge with
23174,20030610,passengers should not be taxed for better safety
23175,20030610,petition should sway double jeopardy argument mp
23176,20030610,phillips begins new era for redbacks
23177,20030610,physical trainer dumps indian cricket team for
23178,20030610,pilbara region to be focus of international
23179,20030610,play offs during world cup may be key to 36 team
23180,20030610,png govt proposes major law changes
23181,20030610,police investigate serial indecent exposer
23182,20030610,police looking for man after knife attack
23183,20030610,public to have reasons for pbs drug refusal
23184,20030610,push for nursing education changes
23185,20030610,qld govt urged to heed double jeopardy petition
23186,20030610,queens birthday honours recognise central
23187,20030610,railway line causing access problems say
23188,20030610,rangers eye up portuguese star
23189,20030610,regional growth hopes rest on new book
23190,20030610,regions need more input in budget mp
23191,20030610,road upgrade for wyndham
23192,20030610,sa bid for 2007 netball worlds
23193,20030610,sa business group to fight wage increases
23194,20030610,sa job growth set to slow anz
23195,20030610,school students return after suspension
23196,20030610,scientists release treatment for injured race
23197,20030610,scotlands lambert to put quit plans on hold
23198,20030610,seagulls hope to bounce back against ipswich
23199,20030610,seven soldiers dead more injured in aceh violence
23200,20030610,simpson daniel set to strengthen englands
23201,20030610,s korea reiterates nuclear weapons stance
23202,20030610,solar cycle challenge to light up sa
23203,20030610,sosa baseball appeal to begin tuesday
23204,20030610,sri lankas president warns pm against accepting aid
23205,20030610,stoianov pips mcgee to dauphine libere stage win
23206,20030610,strikes again grip france
23207,20030610,stromlo forest to received memorial park
23208,20030610,study finds fishing no threat to seabird food
23209,20030610,surveillance cameras to target romas hot spots
23210,20030610,tamworth man attacked and robbed
23211,20030610,tas looks to adopt qld anti hooning laws
23212,20030610,taxi driver speaks out after being stabbed while
23213,20030610,teachers leave meekatharra over security concerns
23214,20030610,telstra says 10 more sa jobs to go
23215,20030610,ten die in kashmir violence
23216,20030610,think tank calls for 850m to save solomons
23217,20030610,thornberry set to challenge green
23218,20030610,three die on roads over long weekend
23219,20030610,time will tell bush says on iraq weapons
23220,20030610,tougher checks for airport staff
23221,20030610,tough fight for duff to make georgian clash
23222,20030610,tourism industry encouraged to bid for conferences
23223,20030610,tsvangirai in custody until july
23224,20030610,tugger gives joey and boys some advice
23225,20030610,ullrich happy with tour warm up
23226,20030610,un envoy pressing for suu kyis release
23227,20030610,un envoy pushing for suu kyis release
23228,20030610,un envoy to meet suu kyi
23229,20030610,university athletes bound for coffs
23230,20030610,venus to play for us against italy in fed cup
23231,20030610,vic govt says tourism campaigns successful
23232,20030610,virgin rex alliance to streamline travel
23233,20030610,voss headland out after surgery
23234,20030610,voters made me do it beazley
23235,20030610,voters pushed me to take on crean beazley
23236,20030610,waterfall inquiry hears of failure to implement
23237,20030610,water health on the rise in collie river
23238,20030610,wheat exports to iraq not under threat vaile
23239,20030610,wild brawl in gunnedah police to issue summonses
23240,20030610,wildlife service intake expected to assist regions
23241,20030610,woman accused of smuggling drugs into prison
23242,20030610,woods the clear favourite for 103rd us open
23243,20030610,young sapphires shine in win against russia
23244,20030610,zimbabwe change squad for one day series
23245,20030610,zoning changes may force commercial fishers out
23246,20030611,60 workers kidnapped in peru
23247,20030611,accc wont block cokes neverfail move
23248,20030611,acf urges investigation into uranium mine
23249,20030611,adelaide bus sitter causes traffic chaos
23250,20030611,afl bosses critcise lions over docklands complaints
23251,20030611,afl bosses criticise lions over docklands
23252,20030611,a g plays down pace of double jeopardy changes
23253,20030611,aha says v8 loss hurting hotels
23254,20030611,alleged paedophile appears in court
23255,20030611,all in readiness for origin at lang park
23256,20030611,alp considers high north west housing costs
23257,20030611,amc says still in talks over stanwell project
23258,20030611,amrozi picked targets samudra
23259,20030611,appeal court judge steps down from fingleton appeal
23260,20030611,appeals judge stands down from fingleton case
23261,20030611,asic concerned over amp capital raising approach
23262,20030611,atsic member resigns over govt decision
23263,20030611,australasian tour will gauge wales progress hansen
23264,20030611,austral raises offer for bristile shares
23265,20030611,batman to compete in world athletics championships
